id_str,screen_name,english,universal,content,friend,network,sentiment,temporal,user
263297555,sanderTrots,,0.36,0.18,,0.44,0.24,0.44,0.07,0.34,0.01,
988967448,AndrewLabmonkey,,0.34,0.33,,0.35,0.53,0.41,0.28,0.27,0.2,
20473134,willquince,0.31,0.18,0.47,0.15,0.43,0.37,0.17,0.16
51131135,suekenmax,0.36,0.31,0.32,0.31,0.41,0.25,0.17,0.09
2269311596,IndepAdvocate,0.27,0.23,0.4,0.22,0.15,0.33,0.39,0.1
326292530,omamoll,0.31,0.19,0.45,0.18,0.19,0.34,0.27,0.05
3657000197,CreweLabour,0.38,0.34,0.54,0.15,0.24,0.2,0.34,0.43
,,,,,,,,,,,,
,11513022,yeshen,,0.27,0.18,,0.38,0.28,0.12,0.34,0.27,0.14
,2815402178,hamp2879,,0.45,0.43,,0.49,0.33,0.55,0.3,0.1,0.27
,294239686,ElsSchepers,,0.45,0.38,,0.54,0.24,0.42,0.59,0.09,0.19
,,,,,,,,,,,,
,,,,,,,,,,,,
,286248224,Dentaa_show,,0.49,0.46,,0.51,0.32,0.44,0.21,0.35,0.59
,19218108,LSUJEFF,,0.39,0.41,,0.4,0.3,0.42,0.39,0.07,0.46
,117660185,kshanand,,0.41,0.44,,0.52,0.18,0.37,0.5,0.6,0.34
,,,,,,,,,,,,
439072526,KalpeshBaxi,,0.18,0.18,,0.3,0.06,0.12,0.21,0.56,0.07,
,,,,,,,,,,,,
2978063865,rrdoetjes,,0.45,0.35,,0.54,0.27,0.26,0.29,0.04,0.09,
4842131290,druidsloom,,0.33,0.36,,0.47,0.18,0.25,0.19,0.08,0.37,
61436224,LRBrin,,0.29,0.27,,0.4,0.46,0.21,0.23,0.43,0.23,
,,,,,,,,,,,,
,426948856,scotchnutz,,0.38,0.29,,0.39,0.29,0.6,0.38,0.19,0.18
,,,,,,,,,,,,
,253540043,raffybianchi,,0.21,0.12,,0.42,0.05,0.53,0.16,0.27,0.05
,,,,,,,,,,,,
,,,,,,,,,,,,
,2205165174,ChrisLawSNP,,0.35,0.45,,0.35,0.3,0.27,0.12,0.1,0.37
,,,,,,,,,,,,
,1665787050,paultkidd,,0.39,0.36,,0.64,0.31,0.56,0.54,0.26,0.41
,23046303,MichielBlijboom,,0.27,0.14,,0.43,0.11,0.14,0.13,0.23,0.11
702125877,QuibellPaul,0.69,0.62,0.445,0.64,0.5,0.4075,0.41,0.59
40633233,NoodlesSmash,0.31,0.21,0.35,0.29,0.07,0.46,0.18,0.11
133028278,Kiddo1971,0.41,0.31,0.41,0.25,0.31,0.43,0.2,0.23
2513057622,land_eddy,0.21,0.15,0.4,0.06,0.34,0.48,0.07,0.15
1410583236,moseskingx,0.17,0.23,0.22,0.3,0.16,0.18,0.21,0.04
262787535,TodgyF,,0.34,0.29,,0.54,0.32,0.52,0.72,0.43,0.21,
1412213917,RamalhaoJacques,,0.5,0.58,,0.31,0.43,0.3,0.34,0.41,0.78,
207174116,Novello2001,,0.18,0.23,,0.35,0.23,0.3,0.44,0.23,0.12,
,,,,,,,,,,,,
53155087,RealLordZoltan,,0.21,0.13,,0.26,0.19,0.09,0.23,0.1,0.1,
23222310,feefifofumph,,0.18,0.12,,0.23,0.11,0.08,0.17,0.17,0.11,
2307455125,MrsSGroves,,0.57,0.55,,0.5033333333333334,0.6,0.49,0.36,0.49,0.57,
472115553,BuenRT,,0.53,0.51,,0.56,0.63,0.45,0.24,0.54,0.53,
174787115,sares123,,0.28,0.3,,0.31,0.28,0.54,0.21,0.16,0.06,
,,,,,,,,,,,,
702023915166511104,dfosterdubs,0.42,0.29,0.41,0.42,0.1,0.55,0.31,0.3
349562238,_Charlie714,0.13,0.09,0.28,0.07,0.05,0.1,0.16,0.05
22559541,jamesmichie,0.33,0.33,0.25,0.28,0.27,0.36,0.17,0.44
609388663,bellahare,0.24,0.25,0.35,0.27,0.29,0.29,0.19,0.08
583805868,PaulWood1946,0.25,0.18,0.4,0.06,0.1,0.22,0.16,0.13
231803579,farranturner,,0.13,0.0,,0.19,0.1,0.06,0.17,0.11,0.03,
19127611,tjspragg,,0.15,0.18,,0.21,0.22,0.03,0.25,0.07,0.08,
,,,,,,,,,,,,
241134592,HerrLatte,,0.18,0.16,,0.31,0.13,0.04,0.23,0.24,0.06,
2180015951,paulj388,,0.43,0.46,,0.49,0.25,0.46,0.23,0.13,0.37,
59738112,mattbuck4950,0.16,0.13,0.37,0.16,0.12,0.21,0.12,0.09
413419429,domavila,0.18,0.27,0.31,0.34,0.24,0.32,0.23,0.19
262429016,NovelistPsych,0.24,0.16,0.34,0.26,0.11,0.44,0.35,0.02
703028587,jagoma79,0.31,0.08,0.33,0.16,0.14,0.25,0.3,0.0
201282110,lorente1980_EC,0.31,0.15,0.5833333333333334,0.16,0.13,0.09,0.12,0.09
382081804,amoelcordero,,0.47,0.46,,0.49,0.56,0.34,0.22,0.07,0.12,
2771580881,yastlbi,,0.22,0.11,,0.44,0.09,0.12,0.29,0.16,0.04,
1035803582,GustavoGesualdo,,0.33,0.19,,0.49,0.12,0.06,0.19,0.13,0.08,
,,,,,,,,,,,,
3391571039,DippenaarToy,,0.45,0.46,,0.56,0.62,0.51,0.61,0.38,0.11,
914243641,keithdignall,,0.34,0.27,,0.46,0.28,0.14,0.27399999999999997,0.22,0.13,
33653273,wardmike,,0.11,0.14,,0.23,0.16,0.14,0.21,0.18,0.11,
207091219,bestazhar,,0.34,0.29,,0.45,0.21,0.36,0.34,0.21,0.07,
,,,,,,,,,,,,
759620346,tsuyup,,0.11,0.22,,0.19,0.13,0.2,0.13,0.17,0.1,
444611659,WillMacNeil_VFX,,0.25,0.13,,0.29,0.19,0.3,0.33,0.31,0.03,
,,,,,,,,,,,,
103015611,PRCAIngham,,0.45,0.41,,0.39,0.49,0.23,0.47,0.21,0.35,
850770511,writingbubble,,0.3,0.1,,0.34,0.25,0.15,0.13,0.31,0.03,
22995384,AndyPT,,0.36,0.32,,0.44,0.33,0.32,0.22,0.34,0.14,
791836952,MarkRobotArm,,0.26,0.32,,0.33,0.41,0.21,0.34,0.48,0.23,
293929498,TruckerBaron,,0.18,0.07,,0.25,0.26,0.11,0.22,0.16,0.13,
2913726159,peterdavidscot2,,0.36,0.42,,0.27,0.23,0.35,0.21,0.04,0.25,
,,,,,,,,,,,,
323142237,sunilshikha,,0.61,0.47,,0.71,0.41,0.42,0.72,0.67,0.5,
4862169731,Fafa07690842,0.64,0.51,0.51,0.54,0.46,0.37,0.57,0.33
36482533,DavidEdward01,0.19,0.15,0.37,0.18,0.2,0.45,0.13,0.07
956399653,csiblonde,0.19,0.16,0.35,0.21,0.14,0.17,0.05,0.02
493842248,ahmad2uae,0.41,0.34,0.3933333333333333,0.38,0.38,0.3613466625762789,0.62,0.26
3024677816,peteravalencia,0.29,0.29,0.22,0.4,0.21,0.22,0.13,0.37
23067189,KennethGoso,,0.43,0.36,,0.36,0.36,0.37,0.12,0.17,0.23,
19449113,Shaunyboydotcom,,0.36,0.34,,0.57,0.19,0.07,0.48,0.3,0.26,
,,,,,,,,,,,,
34073849,popeclone,,0.16,0.07,,0.34,0.37,0.17,0.3,0.17,0.12,
273842443,Nick_Varley,,0.32,0.16,,0.51,0.28,0.2,0.54,0.22,0.12,
743142788284317697,Ourbellum,0.7685714285714286,0.871659768336239,0.67,0.75,0.7976218632221225,0.3613466625762789,0.7879518434631023,0.7838863574969136
229598642,jones1don2,0.11,0.12,0.34,0.18,0.38,0.19,0.28,0.01
46324035,gordon_mrm,0.46,0.35,0.38,0.37,0.22,0.4,0.18,0.28
41539674,onemistert,0.24,0.3,0.39,0.13,0.51,0.25,0.1,0.1
1415466109,savelibservices,0.59,0.47,0.47,0.56,0.38,0.49,0.36,0.45
3327204613,DoucetteSaryn,,0.37,0.24,,0.46,0.52,0.2,0.37,0.37,0.09,
236412458,Die_Alexs,,0.27,0.1,,0.455,0.17,0.11,0.11,0.08,0.01,
,,,,,,,,,,,,
17978915,streetwise_IT,,0.25,0.36,,0.5,0.36,0.16,0.31,0.49,0.3,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,496067368,Dark_Blue_Box,,0.2,0.23,,0.26,0.24,0.18,0.25,0.03,0.05
,8037182,ilrelativista,,0.2,0.24,,0.3,0.51,0.45,0.25,0.03,0.14
,18391316,StevenVanRossen,,0.27,0.15,,0.37,0.18,0.16,0.21,0.39,0.15
31088060,charliecarne,,0.26,0.15,,0.27,0.36,0.24,0.24,0.46,0.17,
,,,,,,,,,,,,
20746251,cmdocker,,0.3,0.14,,0.38,0.2,0.32,0.11,0.17,0.11,
4869051429,ronald_brok,,0.33,0.25,,0.5733333333333334,0.13,0.38,0.19,0.28,0.15,
,,,,,,,,,,,,
1429820107,dafrhel,,0.23,0.22,,0.5633333333333334,0.11,0.29,0.47,0.2,0.3,
3280446252,smile_junkee,,0.27,0.31,,0.42,0.26,0.25,0.22,0.13,0.62,
1234383080,AlastairMaidmen,,0.27,0.08,,0.44,0.15,0.09,0.15,0.08,0.05,
,,,,,,,,,,,,
965138012,AwayFromMars,,0.3,0.26,,0.48,0.18,0.39,0.24,0.12,0.02,
152969226,WillDalton01,0.44,0.24,0.62,0.2,0.29,0.17,0.14,0.08
3025291901,_TheTapestry,0.32,0.3,0.43,0.49,0.23,0.58,0.33,0.37
351602751,de_generated,0.26,0.22,0.36,0.16,0.38,0.42,0.11,0.21
152591866,MustapherSaeed,0.14,0.14,0.16,0.07,0.09,0.13,0.14,0.2
2769822743,technopathbeta,0.22,0.2,0.24,0.39,0.16,0.29,0.13,0.15
312714151,MarkBurlton,0.41,0.3,0.44,0.21,0.43,0.46,0.18,0.06
82467928,Brumgreens,0.38,0.4,0.45,0.33,0.22,0.47,0.3,0.34
65656467,1515barney,0.19,0.1,0.6,0.12,0.15,0.19,0.27,0.14
356864770,BobbyBoebsel,0.25,0.12,0.44,0.09,0.19,0.22,0.1,0.07
295281325,SamLSouth,0.22,0.19,0.33,0.57,0.48,0.16,0.58,0.0
,,,,,,,,,,,,
,,,,,,,,,,,,
,178489857,nickswarb,,0.26,0.2,,0.33,0.28,0.13,0.11,0.19,0.05
,43855487,bsindia,,0.49,0.41,,0.72,0.43,0.51,0.54,0.15,0.27
,265331892,TheChief657,,0.26,0.13,,0.43,0.14,0.32,0.52,0.02,0.01
361944120,samjturner98,,0.21,0.1,,0.3,0.16,0.17,0.25,0.21,0.06,
3118257563,HowShouldWeVote,,0.34,0.31,,0.28,0.18,0.31,0.27,0.37,0.24,
388203381,Margreet57,,0.32,0.15,,0.48833333333333334,0.2,0.2,0.23,0.25,0.06,
,,,,,,,,,,,,
302703226,thai_bill,,0.21,0.18,,0.37,0.09,0.23,0.22,0.17,0.03,
2740651386,Cat_Callisto,0.7,0.7,0.49,0.44,0.56,0.7,0.66,0.99
630317651,HE_Chamberlain,0.1,0.1,0.25,0.08,0.22,0.15,0.32,0.02
1916756642,JoBaudoin,0.39,0.3,0.44,0.18,0.29,0.16,0.23,0.54
478634251,LizKershawDJ,0.38,0.26,0.44,0.25,0.39,0.24,0.28,0.28
302728898,alexfat1one,0.25,0.23,0.41,0.27,0.22,0.39,0.51,0.24
311344609,crab85,0.05,0.04,0.11,0.08,0.12,0.27,0.12,0.01
2425207520,_Agnay_,0.35,0.24,0.4733333333333333,0.23,0.13,0.16,0.29,0.05
732114327294095360,Klever_Peter,0.29,0.19,0.31,0.2,0.08,0.15,0.34,0.04
711881272344190976,MeghaJa07326770,0.35,0.27,0.44,0.45,0.35,0.3,0.39,0.3
39225287,villino,0.31,0.32,0.49,0.24,0.6,0.19,0.4,0.2
,,,,,,,,,,,,
,3049242791,micmcan74,,0.38,0.35,,0.39,0.24,0.4,0.29,0.26,0.12
,,,,,,,,,,,,
,263834146,alter_elch,,0.18,0.13,,0.33,0.28,0.43,0.18,0.3,0.0
,2695554404,cherylwill101,,0.4,0.26,,0.44,0.29,0.09,0.18,0.31,0.17
25493978,indigojo_uk,,0.3,0.15,,0.55,0.18,0.04,0.34,0.3,0.03,
127816218,accountantccole,,0.2,0.18,,0.41,0.26,0.12,0.22,0.11,0.05,
3022289603,MoriceLucy,,0.43,0.29,,0.58,0.15,0.62,0.56,0.58,0.55,
586677554,glesgakinsy,,0.25,0.18,,0.4,0.13,0.15,0.12,0.19,0.14,
,,,,,,,,,,,,
712632668,AvonBark200,0.6,0.75,0.35,0.46,0.47,0.39,0.07,0.55
204627286,bolero_rire,0.45,0.31,0.68,0.33,0.5,0.28,0.38,0.27
383060321,NitorInfotech,0.65,0.54,0.51,0.58,0.41,0.4,0.25,0.38
221948599,keithjonesco,0.21,0.22,0.27,0.26,0.33,0.44,0.22,0.04
43675261,Michele_Hadden,0.09,0.07,0.26,0.15,0.16,0.31,0.16,0.09
,,,,,,,,,,,,
,7268832,K_Dil,,0.28,0.18,,0.51,0.3,0.18,0.12,0.14,0.1
,397271295,OliveBridget,,0.36,0.32,,0.31,0.19,0.29,0.16,0.24,0.05
,108437760,Martin_Veart,,0.23,0.16,,0.27,0.24,0.07,0.18,0.15,0.06
,539007869,philipshaw8,,0.27,0.12,,0.37,0.22,0.32,0.36,0.16,0.05
140904960,SerHumanoNav,,0.22,0.28,,0.4466666666666667,0.38,0.15,0.04,0.11,0.2,
19484416,sjwinfield,,0.27,0.22,,0.43,0.31,0.36,0.6,0.34,0.13,
2435180358,CNBCBazaar,,0.52,0.46,,0.74,0.65,0.67,0.78,0.48,0.43,
3684431,Colgo,,0.36,0.33,,0.41,0.34,0.09,0.21,0.27,0.28,
,,,,,,,,,,,,
433233965,vovakasko,0.3,0.36,0.46,0.12,0.3,0.38,0.33,0.11
4383915807,AnnyHolmes221,0.25,0.22,0.44,0.23,0.25,0.33,0.25,0.24
314635918,TanJae1,0.5,0.4,0.65,0.45,0.22,0.52,0.52,0.65
218652920,Eleine_Sun,0.45,0.38,0.12,0.47,0.08,0.24,0.11,0.31
778014138,Massimoguerrera,0.42,0.29,0.42,0.16,0.28,0.2,0.41,0.19
3246499629,NancyChalk,0.36,0.33,0.47,0.36,0.37,0.41,0.35,0.37
722144515,GregBaur,0.37,0.15,0.53,0.31,0.27,0.15,0.23,0.08
109795075,qimkaixo,0.36,0.35,0.46,0.51,0.32,0.25,0.45,0.28
427698415,AFresse,0.22,0.11,0.4,0.15,0.28,0.2,0.19,0.01
280209413,Littlemisskatyb,0.34,0.38,0.28,0.14,0.21,0.08,0.05,0.34
963532302,fkznss,,0.4,0.3,,0.35,0.37,0.18,0.22,0.32,0.12,
3131690543,freelunching,,0.41,0.39,,0.44,0.47,0.52,0.5,0.28,0.24,
3331059982,RicBattaglia,,0.27,0.28,,0.35,0.21,0.2,0.25,0.35,0.4,
434507648,bobclairejones,,0.19,0.18,,0.3,0.31,0.14,0.3,0.29,0.1,
,,,,,,,,,,,,
2411646086,agigamonth,0.35,0.38,0.31,0.26,0.32,0.33,0.07,0.09
14057509,jsacker,0.19,0.22,0.43,0.25,0.27,0.27,0.22,0.25
231564046,sardav64,0.28,0.23,0.46,0.26,0.18,0.34,0.07,0.11
23927180,lizmcshane,0.34,0.28,0.38,0.22,0.23,0.32,0.32,0.2
408644263,cynical_sridhar,0.34,0.29,0.72,0.38,0.54,0.44,0.4,0.2
2298213773,Geoff_springer,0.47,0.44,0.53,0.3,0.48,0.47,0.47,0.22
700093407914500096,emilybxdd,0.26,0.14,0.31,0.2,0.21,0.32,0.41,0.02
15292715,ellenjharris,0.58,0.36,0.49,0.44,0.42,0.27,0.27,0.24
912625589810597890,Jointheletters,0.37,0.38,0.35,0.25,0.26,0.42,0.09,0.18
944584338,amelia_durkin,0.15,0.19,0.25,0.09,0.06,0.08,0.09,0.17
4706221043,MomentumCV,,0.31,0.3,,0.33,0.25,0.53,0.16,0.26,0.3,
422586653,sono_francesca,,0.15,0.17,,0.3633333333333333,0.11,0.23,0.08,0.14,0.05,
,,,,,,,,,,,,
297250270,Calliclesiastes,,0.21,0.2,,0.32,0.35,0.18,0.33,0.24,0.06,
225580907,marshalldt,,0.36,0.37,,0.43,0.21,0.12,0.45,0.48,0.18,
515757638,Blueteapot2,,0.12,0.13,,0.3,0.31,0.14,0.37,0.29,0.11,
1706815694,G_TTomasz,,0.35,0.23,,0.45,0.24,0.3,0.18,0.12,0.2,
4186937854,vandina1954,,0.41,0.31,,0.43,0.25,0.12,0.12,0.1,0.33,
123911261,DrAmirulAmin,,0.54,0.47,,0.6916666666666665,0.7931471336512232,0.61,0.54,0.81,0.37,
,,,,,,,,,,,,
1586059957,EuranetPlusBNR,,0.31,0.35,,0.475,0.48,0.5,0.54,0.635,0.27,
72955198,shaza37,,0.28,0.31,,0.67,0.4,0.18,0.49,0.52,0.24,
,,,,,,,,,,,,
3366068782,Ekaterinagriff,,0.3,0.26,,0.43,0.26,0.27,0.44,0.42,0.17,
45888631,theladyhattie,,0.16,0.13,,0.23,0.28,0.23,0.33,0.15,0.16,
520617010,elfadomestica1,,0.33,0.31,,0.44,0.28,0.44,0.3,0.36,0.11,
,,,,,,,,,,,,
122399320,RikaBun,,0.3,0.31,,0.56,0.23,0.26,0.34,0.35,0.16,
729651409986191360,swissifg,,0.69,0.56,,0.56,0.7,0.72,0.52,0.62,0.47,
,,,,,,,,,,,,
81061134,AnkeTruijen,0.32,0.34,0.46,0.31,0.21,0.3,0.2,0.26
2359203647,RJ_FXandRates,0.41,0.37,0.5,0.15,0.32,0.43,0.21,0.54
2824606058,mkultra1971,0.3,0.2,0.45,0.26,0.16,0.33,0.18,0.22
82615530,politicosmex,0.45,0.44,0.45,0.21,0.29,0.14,0.24,0.68
3100647159,intaddress,0.93,0.95,0.86,0.7931471336512232,0.79,0.92,0.79,0.99
3105864599,Trainspotter001,,0.5,0.56,,0.41,0.49,0.15,0.38,0.63,0.26,
,,,,,,,,,,,,
,,,,,,,,,,,,
3024682901,TheWhite_Jack,,0.3,0.29,,0.22,0.09,0.25,0.33,0.27,0.07,
19486590,MissCEHarding,,0.14,0.24,,0.45,0.31,0.28,0.52,0.1,0.11,
109980164,khaledhishma,0.55,0.41,0.67,0.44,0.65,0.7,0.65,0.29
246611120,Broomleigh,0.33,0.31,0.32,0.28,0.43,0.22,0.37,0.22
20356177,TheDominie,0.33,0.26,0.53,0.2,0.28,0.33,0.2,0.19
4047956663,winterrosephoto,0.33,0.26,0.38,0.13,0.2,0.4,0.1,0.16
232890736,mglsumiya,0.42,0.33,0.43,0.21,0.19,0.29,0.64,0.23
105864897,MikeBetts62,0.38,0.28,0.38,0.3,0.23,0.34,0.32,0.17
239415104,Broseros,0.31,0.23,0.67,0.24,0.23,0.45,0.6,0.25
176905144,pbujak,0.27,0.2,0.52,0.13,0.19,0.12,0.14,0.1
460887393,GleefulKaz,0.31,0.31,0.47,0.17,0.31,0.36,0.18,0.32
8429982,andykeetch,0.13,0.16,0.22,0.16,0.1,0.15,0.21,0.04
103230569,marialofe,0.25,0.23,0.45,0.2,0.24,0.12,0.14,0.14
122947543,KrynoidPodCast,0.25,0.18,0.35,0.24,0.18,0.29,0.33,0.11
1221141636,cordua_jarl,0.34,0.19,0.35,0.25,0.19,0.12,0.24,0.18
18934410,ArabellaSL,0.21,0.22,0.29,0.26,0.17,0.29,0.14,0.17
261920457,aleeb88,0.37,0.22,0.47,0.31,0.11,0.24,0.21,0.05
1586804930,dilemmv,0.25,0.34,0.29,0.38,0.19,0.12,0.25,0.11
220754622,mstoysav,0.44,0.47,0.44,0.14,0.23,0.25,0.38,0.54
228826393,pchoskins,0.27,0.08,0.43,0.1,0.22,0.17,0.09,0.04
1859900088,SpankCityHall,0.35,0.11,0.51,0.25,0.34,0.15,0.06,0.17
112836185,MashedPotatoJK,0.3,0.39,0.42,0.39,0.21,0.42,0.3,0.17
,,,,,,,,,,,,
,727606958556098561,spring_summer88,,0.23,0.32,,0.36,0.33,0.14,0.19,0.21,0.25
,45886972,ospriet,,0.18,0.1,,0.33,0.1,0.09,0.15,0.12,0.14
,2205088421,parsons1z,,0.43,0.33,,0.39,0.48,0.32,0.37,0.13,0.23
,,,,,,,,,,,,
,,,,,,,,,,,,
,616274734,KaplanBen_Fr,,0.32,0.17,,0.4733333333333334,0.23,0.26,0.22,0.21,0.14
,190040471,CJnewbss,,0.07,0.07,,0.27,0.08,0.13,0.07,0.06,0.04
,,,,,,,,,,,,
,6134882,dwnews,,0.53,0.35,,0.58,0.54,0.53,0.24,0.19,0.24
2219331527,DavidL0NGLEY,0.17,0.29,0.3,0.14,0.09,0.03,0.27,0.48
1462864016,removalsinmanny,0.44,0.39,0.66,0.2,0.8,0.78,0.89,0.24
366263079,altrinchammoves,0.64,0.495,0.83,0.7931471336512232,0.78,0.89,0.865,0.34
320195755,EmmaJenkins4,0.14,0.15,0.28,0.24,0.03,0.24,0.23,0.05
1057045722,gprasadadv,0.32,0.28,0.48833333333333334,0.31,0.39,0.38,0.24,0.35
3288617649,CFDs_Education,,0.41,0.46,,0.44,0.47,0.38,0.3075,0.12,0.6,
723566952208302080,Gvs_Smith,,0.14,0.16,,0.26,0.18,0.08,0.3,0.47,0.17,
2200136580,Fran75GB,,0.29,0.21,,0.48,0.12,0.26,0.16,0.26,0.26,
,,,,,,,,,,,,
,,,,,,,,,,,,
524956178,wagepeace,0.32,0.26,0.49,0.32,0.17,0.32,0.18,0.31
151877692,gretaruffino,0.19,0.13,0.43,0.15,0.22,0.17,0.2,0.14
1483093543,jamesmichie_,0.13,0.09,0.33,0.1,0.21,0.22,0.07,0.04
26248887,mudlarklives,0.23,0.17,0.39,0.18,0.04,0.21,0.15,0.02
4165261827,CarsAspi,0.51,0.41,0.67,0.58,0.37,0.45,0.29,0.38
873449250,billybear731,0.15,0.19,0.31,0.14,0.16,0.42,0.25,0.09
3704282658,JeannieKC3,0.3,0.21,0.4,0.22,0.11,0.24,0.37,0.3
807310892,RuokonenMikko,0.21,0.2,0.32,0.2,0.27,0.26,0.18,0.05
749593849,FionaMullenCY,0.3,0.13,0.47,0.21,0.28,0.2,0.08,0.12
386590335,the_mopster,0.25,0.15,0.34,0.13,0.07,0.16,0.21,0.02
280746111,ARAGhandour,,0.37,0.36,,0.5266666666666666,0.4,0.28,0.39,0.24,0.19,
346512686,Rushton_x,,0.13,0.09,,0.39,0.15,0.11,0.28,0.22,0.08,
,,,,,,,,,,,,
15687402,javaidbanday,,0.37,0.26,,0.32,0.37,0.42,0.29,0.2,0.09,
94761188,NewIndianXpress,,0.46,0.43,,0.59,0.43,0.44,0.32,0.26,0.26,
927246530,jajHKR,,0.16,0.09,,0.29,0.21,0.29,0.25,0.09,0.07,
,,,,,,,,,,,,
23647441,lukesolon,,0.19,0.08,,0.3,0.16,0.05,0.19,0.27,0.1,
,,,,,,,,,,,,
1885530325,AtmanSayd,,0.49,0.5,,0.665,0.52,0.66,0.5,0.5725,0.41,
480539947,stephen_quest,,0.34,0.34,,0.48,0.4,0.41,0.19,0.26,0.18,
,,,,,,,,,,,,
2385344436,debora22637,,0.15,0.1,,0.43,0.18,0.16,0.1,0.12,0.08,
29974662,captsingh,,0.55,0.42,,0.51,0.35,0.32,0.43,0.16,0.45,
84845359,EnSaluja,,0.21,0.24,,0.4,0.28,0.22,0.29,0.28,0.18,
433748600,joeeelyy,0.2,0.17,0.33,0.15,0.15,0.32,0.2,0.01
3232332966,SmitaaPar,0.32,0.36,0.47,0.27,0.69,0.64,0.45,0.26
3267378280,TewkesburyLDS,0.36,0.27,0.48,0.33,0.38,0.32,0.31,0.05
524509484,Lueddd,0.24,0.12,0.4533333333333333,0.16,0.09,0.15,0.08,0.04
713908015439552512,Pailinboo,0.21,0.2,0.29,0.39,0.29,0.59,0.59,0.32
2634341997,whoody75,0.21,0.24,0.21,0.06,0.14,0.19,0.14,0.26
24040780,gyazza,0.24,0.18,0.29,0.19,0.29,0.21,0.16,0.02
244259299,littleparrish,0.22,0.2,0.21,0.16,0.25,0.26,0.12,0.02
960446533,SoljaJacobsen,0.26,0.19,0.365,0.24,0.04,0.31,0.07,0.03
24881550,ionaburston,0.12,0.02,0.28,0.09,0.01,0.07,0.06,0.07
706431345816412160,Steve_oww,,0.29,0.31,,0.46,0.3,0.42,0.23,0.33,0.42,
2562957320,Zippy0000,,0.37,0.33,,0.42,0.41,0.46,0.47,0.59,0.18,
,,,,,,,,,,,,
41057283,jimz22,,0.09,0.1,,0.24,0.16,0.17,0.2,0.23,0.19,
1416465541,prof_giuseppe,,0.26,0.08,,0.39,0.08,0.12,0.24,0.25,0.02,
2898761366,AnAltView,0.48,0.37,0.46,0.5,0.38,0.42,0.23,0.32
153913987,ParePaul,0.26,0.25,0.59,0.13,0.39,0.17,0.2,0.26
574690736,stanka_d,0.3,0.07,0.51,0.1,0.07,0.06,0.31,0.08
20980700,_sawbones_,0.49,0.31,0.55,0.55,0.59,0.61,0.73,0.39
182475150,GCaronThibault,0.3,0.24,0.49333333333333335,0.21,0.29,0.11,0.17,0.14
1076418031,revphilipgreen,0.16,0.09,0.45,0.22,0.32,0.47,0.42,0.02
2994951851,SharronDeAbreu,0.27,0.23,0.32,0.27,0.14,0.38,0.31,0.34
457620141,TopNewsTheseuss,0.49,0.16,0.76,0.7931471336512232,0.49,0.37,0.82,0.29
744119972742447104,MikeMhood114,0.45,0.37,0.49,0.45,0.7633333333333333,0.64,0.79,0.43
453976668,rohankops,0.23,0.15,0.37,0.3,0.19,0.26,0.14,0.05
,,,,,,,,,,,,
,,,,,,,,,,,,
,377712615,alanaanderson_,,0.15,0.19,,0.23,0.18,0.22,0.36,0.22,0.06
,711435394492010496,intnewsday,,0.84,0.71,,0.86,0.7931471336512232,0.79,0.76,0.63,0.98
,937374864,sailingondreams,,0.37,0.35,,0.37,0.27,0.24,0.29,0.21,0.16
964794930,BivelAlain,,0.38,0.31,,0.6133333333333334,0.27,0.35,0.35,0.24,0.28,
,,,,,,,,,,,,
386530981,insightshopper,,0.37,0.4,,0.48,0.31,0.29,0.26,0.3,0.43,
2295046445,andrew10847744,,0.28,0.3,,0.45,0.28,0.16,0.34,0.31,0.32,
716159002074177536,sonalinews,,0.34,0.51,,0.4,0.7931471336512232,0.8402460533482703,0.09,0.65,0.37,
224789715,FernWill,,0.29,0.29,,0.34,0.44,0.38,0.25,0.33,0.0,
84830815,_G12,,0.37,0.24,,0.33,0.15,0.3,0.4,0.24,0.27,
,,,,,,,,,,,,
2485664089,mpgrenier731,,0.4,0.33,,0.51,0.28,0.12,0.25,0.23,0.32,
4143849447,SamLockie,,0.28,0.28,,0.33,0.14,0.27,0.43,0.24,0.51,
470187332,joeleeds_motd,,0.37,0.31,,0.21,0.32,0.43,0.2,0.12,0.17,
948265730,zisouille78,,0.29,0.21,,0.5133333333333333,0.24,0.13,0.43,0.32,0.2,
20609099,ianvisits,,0.36,0.22,,0.37,0.14,0.19,0.19,0.13,0.13,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,4745470683,TheHubbuk,,0.74,0.64,,0.7,0.53,0.6,0.8,0.74,0.8
,2829569825,sylmouilhaud,,0.4,0.2,,0.48,0.09,0.15,0.19,0.11,0.33
,732411074,MyrdhinWyllt,,0.28,0.14,,0.48333333333333334,0.09,0.19,0.25,0.32,0.05
,3288893901,hannahmtngs,,0.21,0.12,,0.19,0.24,0.11,0.18,0.14,0.02
2604216446,acameraguy1,0.35,0.43,0.47,0.36,0.34,0.6,0.42,0.27
245851235,wellsyCFC8,0.14,0.08,0.26,0.14,0.24,0.55,0.29,0.01
440167653,acarroll607,0.22,0.25,0.47,0.42,0.31,0.53,0.29,0.1
14799621,sara_koo,0.25,0.21,0.27,0.24,0.17,0.37,0.18,0.12
2471039853,RichieFanClub,0.5,0.37,0.52,0.2,0.23,0.43,0.18,0.47
